category,subcategory,file_name,file_extension,size_bytes,size_kb,size_mb,date_archived,relative_path,full_path
music-analysis,Heroes Rise  - Villains Overthrow (Remastered)214,Heroes Rise  - Villains Overthrow (Remastered)214_analysis.txt,.txt,3129,3.06,0.003,2025-06-02,music-analysis/Heroes Rise  - Villains Overthrow (Remastered)214/Heroes Rise  - Villains Overthrow (Remastered)214_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Heroes Rise  - Villains Overthrow (Remastered)214/Heroes Rise  - Villains Overthrow (Remastered)214_analysis.txt
music-analysis,Heroes Rise  - Villains Overthrow (Remastered)232,Heroes Rise  - Villains Overthrow (Remastered)232_analysis.txt,.txt,3426,3.35,0.0033,2025-06-02,music-analysis/Heroes Rise  - Villains Overthrow (Remastered)232/Heroes Rise  - Villains Overthrow (Remastered)232_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Heroes Rise  - Villains Overthrow (Remastered)232/Heroes Rise  - Villains Overthrow (Remastered)232_analysis.txt
music-analysis,Heroes_Rise__-_Villains_Overthrow_(Remastered)2 2,Heroes_Rise__-_Villains_Overthrow_(Remastered)2 2_analysis.txt,.txt,2377,2.32,0.0023,2025-01-30,music-analysis/Heroes_Rise__-_Villains_Overthrow_(Remastered)2 2/Heroes_Rise__-_Villains_Overthrow_(Remastered)2 2_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Heroes_Rise__-_Villains_Overthrow_(Remastered)2 2/Heroes_Rise__-_Villains_Overthrow_(Remastered)2 2_analysis.txt
music-analysis,Heroes_Rise__-_Villains_Overthrow_(Remastered)2 2,Heroes_Rise__-_Villains_Overthrow_(Remastered)2 2_analysis.txt,.txt,2917,2.85,0.0028,2025-01-30,music-analysis/Heroes_Rise__-_Villains_Overthrow_(Remastered)2 2/Heroes_Rise__-_Villains_Overthrow_(Remastered)2 2/Heroes_Rise__-_Villains_Overthrow_(Remastered)2 2_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Heroes_Rise__-_Villains_Overthrow_(Remastered)2 2/Heroes_Rise__-_Villains_Overthrow_(Remastered)2 2/Heroes_Rise__-_Villains_Overthrow_(Remastered)2 2_analysis.txt
music-analysis,In The Hollow (Remix)239,In The Hollow (Remix)239_analysis.txt,.txt,3987,3.89,0.0038,2025-06-02,music-analysis/In The Hollow (Remix)239/In The Hollow (Remix)239_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/In The Hollow (Remix)239/In The Hollow (Remix)239_analysis.txt
music-analysis,In The Hollow (Remix)259,In The Hollow (Remix)259_analysis.txt,.txt,3023,2.95,0.0029,2025-06-02,music-analysis/In The Hollow (Remix)259/In The Hollow (Remix)259_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/In The Hollow (Remix)259/In The Hollow (Remix)259_analysis.txt
music-analysis,In The Hollow238,In The Hollow238_analysis.txt,.txt,3577,3.49,0.0034,2025-06-02,music-analysis/In The Hollow238/In The Hollow238_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/In The Hollow238/In The Hollow238_analysis.txt
music-analysis,In The Hollow239,In The Hollow239_analysis.txt,.txt,2942,2.87,0.0028,2025-06-02,music-analysis/In The Hollow239/In The Hollow239_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/In The Hollow239/In The Hollow239_analysis.txt
music-analysis,In The Hollow245,In The Hollow245_analysis.txt,.txt,3091,3.02,0.0029,2025-06-02,music-analysis/In The Hollow245/In The Hollow245_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/In The Hollow245/In The Hollow245_analysis.txt
music-analysis,In The Hollow258,In The Hollow258_analysis.txt,.txt,2725,2.66,0.0026,2025-06-01,music-analysis/In The Hollow258/In The Hollow258_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/In The Hollow258/In The Hollow258_analysis.txt
music-analysis,Island of Dreams,Island of Dreams_analysis.txt,.txt,2796,2.73,0.0027,2025-05-31,music-analysis/Island of Dreams/Island of Dreams_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Island of Dreams/Island of Dreams_analysis.txt
music-analysis,Island of Dreams (1),Island of Dreams (1)_analysis.txt,.txt,2782,2.72,0.0027,2025-05-31,music-analysis/Island of Dreams (1)/Island of Dreams (1)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Island of Dreams (1)/Island of Dreams (1)_analysis.txt
music-analysis,Island_of_Dreams,Island_of_Dreams_analysis.txt,.txt,2603,2.54,0.0025,2025-04-04,music-analysis/Island_of_Dreams/Island_of_Dreams_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Island_of_Dreams/Island_of_Dreams_analysis.txt
music-analysis,Junkyard_Symphony_Scraps2_(Remastered),Junkyard_Symphony_Scraps2_(Remastered)_analysis.txt,.txt,1179,1.15,0.0011,2025-01-04,music-analysis/Junkyard_Symphony_Scraps2_(Remastered)/Junkyard_Symphony_Scraps2_(Remastered)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Junkyard_Symphony_Scraps2_(Remastered)/Junkyard_Symphony_Scraps2_(Remastered)_analysis.txt
music-analysis,Junkyard_Symphony_Scraps2_(Remastered) 2,Junkyard_Symphony_Scraps2_(Remastered) 2_analysis.txt,.txt,2059,2.01,0.002,2025-01-30,music-analysis/Junkyard_Symphony_Scraps2_(Remastered) 2/Junkyard_Symphony_Scraps2_(Remastered) 2_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Junkyard_Symphony_Scraps2_(Remastered) 2/Junkyard_Symphony_Scraps2_(Remastered) 2_analysis.txt
music-analysis,Junkyard_Symphony_Scraps2_(Remastered) 2,Junkyard_Symphony_Scraps2_(Remastered) 2_analysis.txt,.txt,2788,2.72,0.0027,2025-01-30,music-analysis/Junkyard_Symphony_Scraps2_(Remastered) 2/Junkyard_Symphony_Scraps2_(Remastered) 2/Junkyard_Symphony_Scraps2_(Remastered) 2_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Junkyard_Symphony_Scraps2_(Remastered) 2/Junkyard_Symphony_Scraps2_(Remastered) 2/Junkyard_Symphony_Scraps2_(Remastered) 2_analysis.txt
music-analysis,Junkyard_Symphony_Scraps_(Remastered),Junkyard_Symphony_Scraps_(Remastered)_analysis.txt,.txt,2479,2.42,0.0024,2025-01-30,music-analysis/Junkyard_Symphony_Scraps_(Remastered)/Junkyard_Symphony_Scraps_(Remastered)/Junkyard_Symphony_Scraps_(Remastered)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Junkyard_Symphony_Scraps_(Remastered)/Junkyard_Symphony_Scraps_(Remastered)/Junkyard_Symphony_Scraps_(Remastered)_analysis.txt
music-analysis,Junkyard_Symphony_Scraps_(Remastered),Junkyard_Symphony_Scraps_(Remastered)_analysis_1_1.txt,.txt,2059,2.01,0.002,2025-01-30,music-analysis/Junkyard_Symphony_Scraps_(Remastered)/Junkyard_Symphony_Scraps_(Remastered)_analysis_1_1.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Junkyard_Symphony_Scraps_(Remastered)/Junkyard_Symphony_Scraps_(Remastered)_analysis_1_1.txt
music-analysis,Kings_and_Queens_of_Litter_(Remastered)1 2,Kings_and_Queens_of_Litter_(Remastered)1 2_analysis.txt,.txt,3304,3.23,0.0032,2025-01-30,music-analysis/Kings_and_Queens_of_Litter_(Remastered)1 2/Kings_and_Queens_of_Litter_(Remastered)1 2_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Kings_and_Queens_of_Litter_(Remastered)1 2/Kings_and_Queens_of_Litter_(Remastered)1 2_analysis.txt
music-analysis,Kings_and_Queens_of_Litter_(Remastered)1 2,Kings_and_Queens_of_Litter_(Remastered)1 2_analysis.txt,.txt,2957,2.89,0.0028,2025-01-30,music-analysis/Kings_and_Queens_of_Litter_(Remastered)1 2/Kings_and_Queens_of_Litter_(Remastered)1 2/Kings_and_Queens_of_Litter_(Remastered)1 2_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/Kings_and_Queens_of_Litter_(Remastered)1 2/Kings_and_Queens_of_Litter_(Remastered)1 2/Kings_and_Queens_of_Litter_(Remastered)1 2_analysis.txt
